datetime,光電業,其他,化學工業,半導體,居家生活,建材營造,數位雲端,文化創意業,材料,汽車工業,油電燃氣業,生技醫療,綠能環保,航運業,觀光餐旅,資訊服務業,通信網路業,金融業,鋼鐵工業,電子通路業,電子零組件,電機機械,電腦及週邊,食品工業
2013-08-08,-0.013048189647454982,0.019576163428791146,-0.006985788856305147,-0.006550174781883723,-0.0036417287600141257,-0.0029990447870804934,0.04684710883318177,0.004912378205101838,-0.0010488618929532546,0.007576182541132337,-0.0005145597144308826,0.007543946918689331,0.0063525626884148685,-0.009347523338670208,0.01396319012862445,0.03226216674276401,0.0006651038966471163,-0.014968146438595294,-0.0026361369242410143,0.002911230308497371,-0.00023964671379244083,0.001232327900890107,-0.004667492078860907,-0.005242446823173719
2013-08-15,-0.00298733364122166,-0.013454480525053653,-0.007044555117918439,0.009570398586161434,-0.005123009782413274,0.002084255664237461,0.006072271336815857,-0.006521707177214274,-0.014638956804109942,-0.008187235837438932,0.018555611036972657,-0.025451960321511622,0.003788166005450039,0.010679991107957941,0.013194853485159072,-0.014199890920475458,0.015512783526720853,-0.0008429636882129024,0.01814626402616848,0.0016348377863928659,0.006610294439968989,0.007603887192374617,0.005590179641500298,-0.02100900522256759
2013-08-23,-0.010762899013072749,-0.008962064096028323,0.001784789362311573,-0.005995774602122156,-0.006398421862098935,-0.01201337734864971,-0.026280010825138395,0.01719557472653399,-0.006103319975793097,0.01573612554163721,-0.004448082082069926,-0.010359269566011275,-0.013522414564399565,0.005650530821072845,-0.014363447907101637,0.04218348329950169,0.012391854766775649,-0.0035661634050337954,0.00443071015414874,0.016852520222195102,0.0008495707795724807,0.007905242979615009,0.013483921081047246,-0.008754454607194777
2013-08-30,0.0027961914878573226,0.008254424331079419,0.0007943749810553723,-0.0004758764026427453,0.00260020837996849,0.0022138374365038922,-0.02305052965014627,-0.010102264838311245,0.0020755635093527656,0.03170566380406439,0.00710788587237815,0.023239441239998673,-0.012411431103321,0.0027022404600996236,-0.014332129875700253,-0.035831545886692795,0.01847372803505983,0.009612569152599542,-0.006121763337173564,-0.01043839576085405,0.004679265901161033,0.0005849087853210965,-0.0029021767102386116,-0.00436902451948852
2013-09-06,0.03102032166201831,0.030304220437411957,0.014326910100764482,0.04536539861683597,0.024384214640251853,0.011710608176293559,0.033301388608880586,0.00426957764993497,0.03889906182721212,0.025329778119068863,0.014462076354689934,0.06506110655842794,0.022101583581781464,0.028455358422084666,0.029575723751593508,0.014196034852081483,0.02539288230931689,0.028202485003061706,0.038672067685178765,0.023086054736495748,0.02637323745201412,0.02087203614198371,0.02370195627728019,0.011905701362665541
2013-09-13,-0.018362877845580248,-0.0006733485661672519,-0.005638471990154437,-0.021642683380926855,-0.009191296964758231,-0.001964494585744599,0.0027586491850137007,-0.020755653687648694,-0.003327548496247068,0.031083334883954532,0.002639731217179827,-0.03607925806398661,-0.017078986255942407,0.024885094032499912,0.005618791577418398,-0.02375271025801037,-0.014251724158217039,-0.004603336984362402,-0.014952371451341609,-0.013597778299911864,-0.010319553906727962,-0.008147177216861656,-0.017841184288711644,0.000700810119890618
2013-09-23,0.018116027341783643,0.01838912805797887,0.015477178088538624,0.015580269385962036,0.011502971387747437,0.01905593838954802,-0.005049523685180565,0.012616301430016068,0.006536667519534344,0.04486375623062348,0.0015735756091537674,0.03337016147089266,0.014765582593050802,0.018141737081626856,0.01271075089864579,-0.005378071421573361,0.023259403093853468,0.01544931962308605,0.016801288974776004,0.02203458465754589,0.012783927874486053,0.03591925278897722,0.008456477291662908,0.005039098038912901
2013-09-30,0.0033480563599855096,0.01479493056949483,0.009372552217396503,0.0040577135747788436,0.006603442378831045,-0.0159162856361926,0.004488528818882551,0.02525386281882202,0.0078236716899588,0.005181057120304881,-0.0035294712807545183,0.01191454365241834,-0.01118353411480765,3.70150193692364e-05,-0.0031287520462893923,0.02259807763910844,0.007470109882399391,-0.010436698493913656,0.0015828008867804972,0.005753528884500102,0.002925175277886768,-0.00412775225968579,0.00917678946222993,-0.001152521896749672
2013-10-07,0.005940426530483722,0.009972232371712821,0.026585293900701898,0.005567001329768408,0.059781686409240184,0.022113852057249677,0.008373780178378712,0.0041561301473745805,0.04894093898867232,0.028893121094196644,0.005679975987354878,0.02573254459487078,0.015958703715109684,0.008064144749160174,0.0023131642346777203,0.005396831611845874,-0.005606460705445641,0.022250751770195434,0.0222108778333274,0.014544950064037446,0.012117862691362372,0.038608388622505097,0.022756698822748212,0.03830110943556087
2013-10-15,-0.02769291820653801,-0.021303417670905857,-0.010273217691651496,-0.025834882863923072,-0.01197877465673815,-0.001960022176067836,-0.012593602662153758,-0.022857002632773977,-0.016264135172508444,0.004942204266080298,-2.1832969697460625e-05,-0.03600679618535373,0.005785976490086793,-0.01618961913693666,-0.01706901291638414,-0.008646046621280783,-0.02114775708103368,0.01702000463658789,-0.013930416241025919,-0.0141399206642231,-0.018681754467988334,0.0015433589987508187,-0.012564211796141618,-0.01005693470855804
2013-10-22,0.015588178540476016,0.008412249030074065,0.016263334236354725,0.019130514159691903,-0.00226840829070453,0.009130166889267105,0.01049212215663127,0.016921121369747036,-0.002172969974770534,0.01590985508067597,-0.0031592727865346706,0.01673150573532459,0.0024837700917295555,-0.0016467345191014142,-0.0005879381007880235,0.029650519908533714,0.015465645927169088,-0.0042202884939180774,0.001090933638102115,0.0011187344419105378,0.02232775825337077,0.02177430469428663,0.03177018234930946,0.004349318396226196
2013-10-29,-0.003737699556771339,0.00880627630640136,0.013053604475589026,-0.006068146447679328,0.008273633133733145,0.0004225838816016993,-0.0211056910587019,0.01751350114159577,-0.001566904587286943,-0.00661000090816134,0.001957184362662447,0.00625057602891806,0.016680459475755804,-0.0043594199846122535,-0.0040345462467262115,-0.011639921590726835,0.0005696909327132336,-0.005306590408753142,0.0043299067762782115,0.0011563477709897968,0.005972138055605735,-0.005502739267898971,0.006193647453973367,0.026418978715230707
2013-11-05,-0.01797698041501728,-0.011003547023339375,-0.019892200203359144,-0.007682556074344478,-0.014000398826189465,-0.014654376988618214,-0.013868782396606799,-0.01056060652299502,-0.019531305204739367,-0.020312185684501053,-0.001478616116325317,-0.04145957820073592,-0.028599125600407626,-0.012410418477151816,-0.011946276098615845,-0.021335387521652933,0.008464770571258764,-0.008938965415538415,-0.01984133008228498,-0.010004430627764752,-0.0040274822861571065,-0.024896177836027628,-0.011029355066430175,-0.044852954667413326
2013-11-12,-0.044778306664995965,-0.008268961942481928,-0.006861770079733403,-0.03391521139810141,-0.012508752207785268,-0.011594144967121751,0.005623751436889243,-0.037552600912972224,-0.0017149073856965518,-0.011514145127223988,0.0003199611870890647,-0.028887315182409244,-0.0032781432897180476,-0.008095477045973723,-0.014902303563465247,0.005979982007722478,-0.026713175909340192,-0.002490987923819581,-0.011814793779785693,-0.018754556114353883,-0.030688759989838117,-0.025019164948034127,-0.03419771455545212,-0.024024856572150123
2013-11-19,0.011137522169638914,0.004130161799209486,0.007002242582728345,0.012372891044249369,0.016493866931005376,0.02217738267361747,-0.005324646214720147,-0.030773827120264045,-0.0035316608005651713,0.017614216327437007,0.007012884888302734,0.020019083639456998,-0.0032500336040455677,0.008016308017100742,0.02251182010462346,0.0028897861829876837,0.0028616549984163,0.0061749564601126196,0.001833182455616425,-0.005977362933494624,0.003142849169172599,0.013172971049933145,0.005013790892255991,0.00528864191709256
2013-11-26,0.01325930071048543,0.008142407355709654,0.006052143400715546,3.6249113697882325e-05,0.012393248317426388,0.009904523950421231,0.06579260584068494,0.031486084132857285,0.000489499885488485,0.022818593281764936,-0.005087362307589697,-0.004679153239189857,-0.008884087389277253,0.016336751077654327,0.014911184972124859,0.009210160411413282,-0.005586916989277583,0.0053239407310213815,0.000991087396247456,0.0003080279430532906,0.0039029326372518654,0.002876860336718828,0.004253270367808763,-0.010534035564434463
2013-12-03,0.028889565958463998,0.019545843550852565,0.012890691801185614,0.0331305385553849,0.015621402381710786,0.017177188343968895,-0.012453045338153002,0.04802376878981774,0.014125944743132442,0.06257459887151365,-0.0027822348608385894,0.013811855002877366,0.01911997102365705,0.008729605439604628,0.05676533830878911,0.02925332881954476,0.011947025968927182,0.011349366480089986,0.007549246594646825,0.018326854434495127,0.026754718279005517,0.022733390878311856,0.03150891009361675,0.016759389105370982
2013-12-10,-8.260041744925277e-05,0.005043125549546504,0.0019371782632334432,0.007461796835791266,0.0015151491462625144,-0.007324712234733787,-0.010569606534669554,0.010550064028029913,0.002758456968015883,0.019439441407272124,0.004495911722711826,-0.014243520080527169,0.006456719319130065,0.015825702005427884,0.013229928495027169,0.009776122928961236,0.03438792879127933,0.0015293533210444903,0.0047737963040109434,0.006624508577395164,0.014661952882070022,0.006059014888885047,0.026152305041011067,0.0033208399790402732
2013-12-17,0.010861275658066319,0.0005615614094403101,-0.008213565153744478,0.013713696486302912,-0.00967606203109724,-0.006350251435124788,-0.03059931309897268,0.012615180610370813,0.000253943078549789,0.0004139878513523099,-0.0042659767456721025,-0.014068042916739793,-0.005940226798910218,-0.0028994633097286413,0.0047747327525760296,0.0015762366604643297,-0.005018862215717979,-0.00742538394340076,0.03904367201773432,0.010422296287196183,-0.00016243224963618274,0.0014644442918711766,0.001021950904842283,-0.009389640601037521
2013-12-24,0.02093013161579543,0.018991681981689663,0.010837440026235864,0.014406351966825852,0.02637017551046119,0.009529152948071858,0.027305551402438094,0.04113131202022867,0.015227425543542467,0.036303545628023653,0.0015728383479805357,0.014218029063824082,0.012303033113822442,0.03718372812878853,0.02635885086706055,0.01893691505554229,0.024863835656768956,0.00909224244609076,-0.0001509616718087329,0.011823529168846126,0.024964884749681743,0.039527149093349714,0.04093530102753623,0.010016022820600328
2013-12-31,0.05002644488924125,0.021004626872626952,0.012537363210172188,0.04927420180976964,0.0121095152823443,0.002042140619066727,0.040701631451711656,0.04475288432613815,0.007570973816538135,0.002172735925095398,0.008174292360321236,0.015068996230212782,0.025419141526673683,0.007911240826642048,0.011051852783073347,0.013007655965538998,0.028793368387874267,0.030102915072218708,0.032721554721474644,0.038062871628009975,0.02444010107746201,0.007242112393691666,0.024717401754870385,0.011604421425443979
2014-01-08,0.0491484847375778,0.016759258277135945,0.002601984273221645,0.06363018327958787,-0.002143850849809067,-0.011807624173611428,-0.027608892677295646,0.03126467925294016,0.00944374382084533,0.0014285672108459648,0.012800645175943834,-0.00046731823873343877,0.02294409303856093,0.0013103774047837256,-0.014302296675111919,0.04697175516676476,0.0416354672289304,0.005277219532662541,0.0012126088213988743,0.036639750436952126,0.04318024820412564,0.011228793494036073,0.04578366920010111,-0.005260970100649876
2014-01-15,0.007556432845923727,0.0011590212037059216,0.005211715656948574,-0.0026850305118284023,-0.013790389746334892,0.0043598800659334575,0.011681828991040352,0.04641016330447914,-0.00045838152049546064,-0.018140516258541982,0.006836512328918419,-0.020248112486153325,-0.001870575845931884,-0.007445757490310643,0.0013325494797150656,-0.014547440764155305,-0.005357754693869312,0.009865703956804006,0.012863994702693862,0.015096169636698702,0.005472835738039611,0.02316514340875693,0.010343085656091336,-0.0005759877349120047
2014-01-22,0.003004722673311409,0.0011662423777062045,-0.0011062983128051346,0.005342129028009895,-0.005684983902584325,-0.0011764137259007792,-0.0343205211450163,0.03726514252200749,-0.009551963934116389,-0.006446809422432397,-0.0044132800283057105,0.0022089724662365446,-1.4906420602867065e-06,-0.009018455518293283,-0.010458711777111543,-0.009323794047022176,0.007626298254250387,-0.0017896799899934765,-0.013317410287181046,0.014967208998286444,0.01055977630432431,0.002183592102054845,-0.0019877224105446477,-0.0014735899356312788
2014-02-06,-0.010784623386491873,0.001867179957758135,-0.013312214677718252,-0.013874285979542362,-0.006307596808815228,-0.00013094870134564745,0.0021004349229010793,-0.017576129513472212,-0.018650869191095536,-0.008314430406329842,-0.0024640469831314626,0.014020699210823473,0.020737830557933556,-0.02453903672387979,-0.00686840020266236,-0.016977693406574013,-0.010907531170078656,-0.029897775388812733,-0.01177127838061449,0.007975687692963297,0.0040247039081719,-0.0007956109233240516,-0.0077922096162956235,-0.014746526098916055
2014-02-13,0.01800188917441722,0.023278080127121323,0.020319087878869605,0.016387486559450715,0.010070177861618271,0.010775743120093025,-0.006770793222139433,0.027064277068431425,0.006075546928007499,0.04999111340511545,0.005985802203228456,0.0380005289141,0.019747057652483396,0.006716584121192062,0.012537059461068237,0.013558539089713665,0.01450299853029747,-0.000587073145174294,0.009379890600391563,0.024813568728184764,0.02290858477494692,0.041263627656925074,0.0208688693836739,0.010333928618701376
2014-02-20,0.008529606652143664,0.01068992457732332,0.012345032734924533,0.022243042000523596,0.010521966345287207,-0.001978846037486751,-0.01902885224220854,0.005734387878613789,0.006504754510929086,0.04139481289705598,0.010364056503754446,0.00731392016401686,0.009346581728059697,0.0007051123724607316,0.029052145942142015,0.02314270275972744,0.026068750758263586,0.0016370258678787635,-0.001400364992360842,0.029599260982103505,0.021926973581433237,0.019992251039907694,0.03587355720283275,0.00597501008148726
2014-02-27,0.04558614208517846,0.025525915530072364,0.016476338802395164,0.03361752953770343,0.01825631843419083,0.0025770167901085343,0.028440679550661638,0.06544648118513934,0.017701706389012757,0.0035171836620385595,0.004538002254918905,0.041217513476166395,0.02889248303201571,0.010079914510271647,0.010909839812420432,0.012714261735660521,0.035272025222561336,-0.002960679329994352,0.004602684534415651,0.04513962041790425,0.026158423140259273,0.019275649004225796,0.030345055404462,0.008740652209073198
2014-03-07,0.012050063236645711,0.01367060153236714,-0.0016239931425611406,0.01714585245900047,0.004532191710024261,-0.0021580906692234025,0.017384137070900325,-0.010086860448612652,-0.007385709358259327,0.02466182595068845,-0.01410582307517059,-0.00958070451398069,0.05594116027681482,-0.001387285141637132,0.014550041791040738,0.008187898598453877,0.01617935144598956,0.0028759961147684717,0.004478325172079253,-0.021628979038723597,-0.003752742941344819,0.005121905509187476,0.010067257281363425,0.00885237349857848
2014-03-14,0.0243538549928192,0.02296994444087225,0.010138922726031497,0.025495141994031748,0.01384141942895042,0.007872235920086637,0.0003799527713328723,0.05525012302825514,-0.0016513797190851384,-0.0026094916604340523,-0.009115101953683341,0.014206713918596818,0.04028495290341245,-0.011424950258453293,0.0003769968940565812,0.02833879861590957,0.02382209070306068,-0.009062400242800842,0.010978991041500373,0.020176086270555536,0.017562111917501937,0.012030799141633334,0.014390688096260144,0.016641304699905
2014-03-21,-0.0034076964402395427,-0.012247495387666762,0.006153411025278437,-0.00948594312714187,-0.006912180551565478,-0.0006454393392181393,0.006877518630744755,-0.007886915757872967,-0.005783579124442278,-0.03308557464590841,-0.0015459335740918752,-0.022530371764680635,-0.02221089310553569,-0.0025354089007703084,-0.010254223353356224,-0.029389517976955055,-0.02720852323060896,-0.01680448187303718,0.026564977422291802,-0.01761399840361938,-0.00800370845608594,-0.010749749713234905,-0.017905183202187806,0.0202244660631001
2014-03-28,-0.009233900432450811,0.008016322985772649,0.0037546234612352153,0.002450661491892792,0.013320196706478,0.011009674392830824,-0.002443755304196814,0.0426322292571056,0.014083462743790617,0.006110612040403265,0.01588961287505029,-0.011962216243680568,-0.022785865081876328,0.003601257334069761,0.005007219679463433,0.01961511817707474,0.016091156495604456,0.008364891311018138,0.0055809576294001545,0.016778069186985687,0.006033220718986363,0.012579672978945376,0.0113578491603927,0.016839590201679328
2014-04-07,0.019781831606021982,0.013863724882450643,0.014028828813272356,0.0316252945941631,0.014884987192617464,0.005881981577257357,0.0044971060701618866,0.04456882637571323,0.011031057396347082,0.049084534149027234,0.000607079638300978,0.014043295460031784,0.026193164249544182,0.0043138599337824305,0.0022816177092270518,0.01597506724640606,0.021635466681944375,0.0023832228720457134,0.021015505989045252,0.019689731981341968,0.025935750296180293,0.03333222470806762,0.018491377731160445,0.010896447819055334
2014-04-14,-0.028477867354493636,-0.006666888124097159,-0.01002454332544906,-0.030265737984308247,-0.01204936849450972,-0.008302039116378673,-0.027180685561617346,-0.02343257115945962,0.004603391405930711,-0.04264333779187711,-0.0072613985102076934,-0.04060794632014879,0.013375969724281974,-0.009270563450217236,-0.0070987826705100725,-0.006144321931395037,-0.01959377399251639,0.0010804896223468765,-0.010558526479535509,-0.01079184667726173,-0.01673079742533384,-0.03503994866599129,-0.030879127618305496,-0.019009279207414343
2014-04-21,0.02631856969431266,0.007157961861053963,0.013801281302025528,0.03580919505450051,0.020187340984971536,0.009989481530905672,-1.608619345325499e-05,0.011757911786319459,0.005451767078267053,-0.0011571655588779833,0.009878835139503161,0.022004551082509836,0.00774993881081773,0.0005941791560113833,0.0009638475429468307,0.020420180869430888,0.012883166931247974,-0.002854240249752824,0.03913130402770683,0.01950723698581023,0.019622534876070814,0.01703943985496116,0.013328396551126907,0.01396044783164554
2014-04-28,-0.047288837293630384,-0.041530223989313046,-0.042811650787112035,-0.04760105021899467,-0.03690848693384497,-0.044625714320407184,-0.07679786093463678,-0.06112119146825737,-0.0519692799947865,-0.03383238887238879,0.014791096810498163,-0.030660848605146427,-0.047032486611291856,-0.04612753539476952,-0.03338035686139262,-0.068279218132886,-0.0519887239244609,-0.027693497067026132,-0.04010777135532192,-0.041324002448885976,-0.04374132117374043,-0.04385324983822446,-0.050024365062328185,-0.029931174913533868
2014-05-06,0.0177617621961131,0.017484024123510685,0.014835104450510471,0.03951352349986054,0.0190957467059194,0.01074264168247059,0.027924171656188386,0.018289385843411922,0.019060456133662997,0.043299913646161925,-0.009159302128468522,0.06973381634272306,0.024383088314287326,0.010526363447472072,0.02447351061683421,0.017995811074962686,0.0243377274254318,0.011021575698819645,0.01770646501870141,0.029814369328960488,0.025653658722869045,0.026939502647732195,0.02529269856155645,0.015119633088715613
2014-05-13,-0.03570057710336802,-0.016024000718428716,-0.005934141175018424,-0.030787117919506685,-0.02153069132553307,-0.007722017274616685,0.006966416619154659,0.014581639717401762,-0.009738328238354101,-0.04371611010872648,0.0025881880117077094,-0.03658392024371246,0.004435969487453811,-0.005914100946610434,0.005312831306183713,-0.020554660661572296,-0.038475320792170115,-0.007328090616513675,0.021144859273219224,-0.003811892115916975,-0.019541590800303796,-0.029797482313704455,-0.023232032845182563,-0.0071011991186287335
2014-05-20,0.015317583601415066,0.004427941908589946,0.02070703066447849,0.01969648965055766,-0.0018222900616999837,0.0001806085610437652,-0.007983446549354123,0.01535020699452553,-0.003332326333563628,0.008336210631585374,-0.0006913098174669655,0.010019100929544738,-0.009386129241820251,0.0033474460582022425,-0.004952423882929035,0.006231520510754818,0.01845880115485513,0.0052769471454674295,-0.008433319971834129,0.0024053696445664363,0.01535119897514504,0.003746248122531333,0.01719790917557253,0.001977804119037434
2014-05-27,0.01341598288851934,0.014697648273634449,0.015396392960506385,0.04658917337029908,0.0176836500839186,0.00608834285170859,0.07529185608960814,0.04883930025572984,0.013893034013458866,0.0918858137375036,0.001573707258661276,0.04124716838780746,0.018820847550832426,0.0050148491983246475,0.0024752099571726774,0.021909697316441195,0.028030189478340836,0.012753881750043883,0.0017624215802221717,0.02125193311781337,0.027908922080772374,0.021295219348921708,0.03990453366932045,0.006545405982187438
2014-06-04,0.023532638317970388,-0.002604151573292546,-0.0021834992269190827,0.04104263554754703,0.006879410522759225,-0.003671424130886618,0.021805506291945703,0.055774248683245556,-0.0029022458686754162,-0.0011667808785637455,0.004738339743242541,-0.0007337463768204798,-0.010668678533125938,-0.004283782759908463,0.01726493933252043,0.016858082774558223,0.01701994947354514,0.011728548615933889,-0.008471168761013097,0.02216892420466276,0.014929353654970176,0.012916376838244311,0.0260170276258146,0.009366713690509875
2014-06-11,0.024504862807723675,0.005217564573285422,0.0030740317832634,0.02103649803486492,0.002957667774921683,-0.004270917503436671,0.0038159810759062804,-0.0032329837124625764,-0.00238659013663532,0.010729964038659086,0.0057099054139735,0.00837790921750612,0.00801199959103279,-0.0020029650147899095,0.023258741924042307,0.02901567575289462,0.016923696757996043,0.014196202113700606,3.683826694586895e-05,0.02267207750262424,0.017814365534372073,0.0022307101614666737,0.018490919360604877,0.014751724255663276
2014-06-18,-0.007966126152710971,0.0014571822866162702,0.017493089815544267,0.0023672290821570717,0.004644428966255522,0.0009651097480526587,0.03384307169705552,-0.014111415101488787,0.011378720415293617,-0.009430758845409493,0.04467954885417889,0.018763109717584697,0.01562603726352264,0.007878921352496708,-0.006917569003437129,0.008362478585665887,-0.001076161455084325,0.0037307058564470656,0.020670681341932617,0.003692017733228261,0.010124353674134048,-0.005354795451009874,0.00514996559010037,0.014927933848614598
2014-06-25,-0.019746696686750352,0.0022240428681943604,-0.009825309995537906,-0.006091872804634838,-0.013341113797304384,-0.00863511120916305,-0.022559377652254502,0.009516644460935685,-0.0014384628939583361,0.03212376512993565,-0.003872225000860883,0.034260175356495524,0.0016789210075180787,-0.01699703895135437,-0.0036424457931691664,-0.014414207734652157,-0.00928978734908572,0.0019579449538527924,-0.02221307332615893,0.0012764383141045338,-0.0050573525380218495,-0.003256484495946491,-0.0057375897815160675,0.012135287849958525
2014-07-02,0.02055163635775887,0.022836875727632832,0.013679998771247148,0.01891036181570672,0.009411702323806377,0.0014189326824899907,0.01115560081121747,0.0009033565082570139,0.00610223658996958,0.004888080730587582,0.012551486268208503,0.0248564956965564,0.002961837675473885,0.007674451188571089,0.010373482021746924,0.02677571046443569,0.013081073082791852,0.0154457714195187,0.001082404863186857,0.015391594245575306,0.014057844930988116,0.011271033767749463,0.01694920039400611,0.028876125346953718
2014-07-09,0.006673570864779853,0.0071272422449853885,-0.00116460045029778,0.005870182758591984,0.0006255994404179082,-0.007851163484922083,-0.013332803989170139,-0.007088392702981222,-0.0008162845565494155,0.008673022150844912,-0.007885983019284218,0.02483731633090907,0.012469959183448806,0.0035015832968095114,0.010499175063065825,0.007580454843529737,0.01315046692920859,0.008454156626446425,0.010825998470773836,0.02887452824239499,0.005127473699977751,-0.015088866312540151,0.015072120630353852,0.015927480529702196
2014-07-16,0.012063245933119198,0.0022660632751102545,-0.012725735880941606,-0.008206215619545912,0.0021250990559141935,-0.006596574881664658,-0.018187590923040786,-0.01877992062397757,-0.005549128040547849,-0.0274728671407955,0.01611196100550476,-0.04056294223086314,-0.006081540622677527,0.0050283876953978734,-0.0005665321555281051,-0.013501419496911487,-0.020511408817898244,0.020897849834049454,-0.003112016066514859,-0.012937398668741848,-0.007411640207446266,-0.004836419486710413,-0.013630519608914966,-0.0011797716879011634
