datetime,光電業,其他,化學工業,半導體,居家生活,建材營造,數位雲端,文化創意業,材料,汽車工業,油電燃氣業,生技醫療,綠能環保,航運業,觀光餐旅,資訊服務業,通信網路業,金融業,鋼鐵工業,電子商務,電子通路業,電子零組件,電機機械,電腦及週邊,食品工業
2014-04-23,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-04-24,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-04-25,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-04-28,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-04-29,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-04-30,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-02,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-05,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-06,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-07,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-08,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-09,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-12,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-13,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-14,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-15,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-16,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-19,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-20,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-21,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-22,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-23,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-26,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-27,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-28,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-29,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-05-30,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-03,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-04,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-05,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-06,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-09,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-10,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-11,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-12,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-13,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-16,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-17,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-18,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-19,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-20,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-23,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-24,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-25,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-26,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-27,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-06-30,3,1,2,3,2,2,5,3,2,0,2,0,1,2,2,1,1,2,2,4,3,3,1,3,2
2014-07-01,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-02,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-03,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-04,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-07,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-08,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-09,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-10,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-11,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-14,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-15,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-16,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-17,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-18,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-21,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-22,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-24,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-25,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-28,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-29,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-30,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-07-31,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-01,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-04,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-05,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-06,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-07,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-08,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-11,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-12,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-13,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-14,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-15,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-18,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-19,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-20,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-21,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-22,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-25,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-26,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-27,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-28,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-08-29,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-01,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-02,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-03,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-04,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-05,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-09,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-10,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-11,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-12,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-15,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-16,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-17,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-18,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-19,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-22,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-23,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-24,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-25,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-26,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-29,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-09-30,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-01,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-02,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-03,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-06,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-07,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-08,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-09,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-13,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-14,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-15,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-16,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-17,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-20,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-21,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-22,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-23,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-24,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-27,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-28,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-29,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-30,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-10-31,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-03,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-04,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-05,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-06,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-07,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-10,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-11,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-12,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-13,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-14,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-17,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-18,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-19,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-20,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-21,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-24,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-25,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-26,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-27,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-11-28,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-01,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-02,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-03,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-04,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-05,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-08,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-09,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-10,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-11,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-12,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-15,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-16,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-17,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-18,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
2014-12-19,1,5,1,1,5,5,5,2,5,0,5,2,1,5,1,1,1,5,4,3,1,1,1,1,1
